Values for Sample D
The total number of words = 2956880
The total number of distinct = 57794
The popular treshold words = 2890
The common treshold 1 words = 27452
The common treshold 2 words = 30342
____________________________________________________________________________________________________________
Table for the top values
+---------------+------+----+
|           Word| Count|Rank|
|         ironsides|    2|29300|
|       battlefield|    2|29301|
|          harshest|    2|29302|
|        courtyards|    2|29303|
|          braganza|    2|29304|
|          pertness|    2|29305|
|            rowley|    2|29306|
|       rabelaisian|    2|29307|
|         keroualle|    2|29308|
|          overbold|    2|29309|
|         cleveland|    2|29310|
|            evelyn|    2|29311|
|             viler|    2|29312|
|        saturnalia|    2|29313|
|    uncontaminated|    2|29314|
|         incognito|    2|29315|
|         buckhurst|    2|29316|
|  irresponsibility|    2|29317|
|        childbirth|    2|29318|
|       modulations|    2|29319|
|          memorize|    2|29320|
|         corneille|    2|29321|
|               gue|    2|29322|
|          simulate|    2|29323|
|             fiber|    2|29324|
|          singsong|    2|29325|
|              graf|    2|29326|
|           drinker|    2|29327|
|         hunchback|    2|29328|
|         outbursts|    2|29329|
|          bouillon|    2|29330|
|              gala|    2|29331|
|            phedre|    2|29332|
|     hohenzollerns|    2|29333|
|          bourbons|    2|29334|
|           marengo|    2|29335|
|       perpetuated|    2|29336|
|          panorama|    2|29337|
|          wildcats|    2|29338|
|        unromantic|    2|29339|
|     sentimentally|    2|29340|
|         robberies|    2|29341|
|          culloden|    2|29342|
|           kinship|    2|29343|
|          hebrides|    2|29344|
|            anhalt|    2|29345|
|            zerbst|    2|29346|
|            veneer|    2|29347|
|         toughened|    2|29348|
|          lutheran|    2|29349|
|           yapping|    2|29350|
|          virility|    2|29351|
|          fathered|    2|29352|
|            reined|    2|29353|
|        flirtation|    2|29354|
|        munificent|    2|29355|
|         limitless|    2|29356|
|           taurian|    2|29357|
|         reversing|    2|29358|
|          emeralds|    2|29359|
|         riverside|    2|29360|
|         versatile|    2|29361|
|           barrack|    2|29362|
|          infamies|    2|29363|
|            smithy|    2|29364|
|            satins|    2|29365|
|          dauphine|    2|29366|
|             salle|    2|29367|
|         flaunting|    2|29368|
|             mayne|    2|29369|
|          besenval|    2|29370|
|        receptions|    2|29371|
|           trianon|    2|29372|
|      accouchement|    2|29373|
|          besmirch|    2|29374|
|           almoner|    2|29375|
|          varennes|    2|29376|
|           enrages|    2|29377|
|       sightedness|    2|29378|
|          recruits|    2|29379|
|          rebelled|    2|29380|
|        cartridges|    2|29381|
|          sheriffs|    2|29382|
|        exonerated|    2|29383|
|      misdemeanors|    2|29384|
|         molesting|    2|29385|
|            jeremy|    2|29386|
|           beecher|    2|29387|
|         manhattan|    2|29388|
|            merwin|    2|29389|
|             rowed|    2|29390|
|              todd|    2|29391|
|        kinderhook|    2|29392|
|         exonerate|    2|29393|
|           leonora|    2|29394|
|          santiago|    2|29395|
|          unopened|    2|29396|
|             croix|    2|29397|
|            bogart|    2|29398|
|         pacifying|    2|29399|
|       biographers|    2|29400|
|           culprit|    2|29401|
|            moreau|    2|29402|
|         patronize|    2|29403|
|        flamboyant|    2|29404|
|      gainsborough|    2|29405|
|      melodramatic|    2|29406|
|       meaningless|    2|29407|
|        detectives|    2|29408|
|          stourton|    2|29409|
|            dicing|    2|29410|
|         recoiling|    2|29411|
|             posed|    2|29412|
|         albemarle|    2|29413|
|          minarets|    2|29414|
|      immortalized|    2|29415|
|           deistic|    2|29416|
|       guillotined|    2|29417|
|          tinville|    2|29418|
|         murderess|    2|29419|
|        indicative|    2|29420|
|       misdirected|    2|29421|
|         broadcast|    2|29422|
|           equaled|    2|29423|
|        austerlitz|    2|29424|
|              jena|    2|29425|
|         splendors|    2|29426|
|        temporized|    2|29427|
|         wrappings|    2|29428|
|           rasping|    2|29429|
|             morny|    2|29430|
|           jobbing|    2|29431|
|            lucien|    2|29432|
|        courtesans|    2|29433|
|              sous|    2|29434|
|           marmont|    2|29435|
|             haiti|    2|29436|
|      expostulated|    2|29437|
|        decimating|    2|29438|
|            cameos|    2|29439|
|           naively|    2|29440|
|            tawdry|    2|29441|
|             byway|    2|29442|
|          highroad|    2|29443|
|         annulment|    2|29444|
|            fervor|    2|29445|
|         hapsburgs|    2|29446|
|            blonde|    2|29447|
|        miniatures|    2|29448|
|            racial|    2|29449|
|         archdukes|    2|29450|
|          cascades|    2|29451|
|         ransacked|    2|29452|
|        princesses|    2|29453|
|          berthier|    2|29454|
|     illuminations|    2|29455|
|           misgave|    2|29456|
|         consoling|    2|29457|
|       frantically|    2|29458|
|      chancellerie|    2|29459|
|        courcelles|    2|29460|
|          downpour|    2|29461|
|       bespattered|    2|29462|
|    unapproachable|    2|29463|
|          coaching|    2|29464|
|      dilapidation|    2|29465|
|          greasily|    2|29466|
|           horrify|    2|29467|
|         eponymous|    2|29468|
|      governorship|    2|29469|
|         nashville|    2|29470|
|             texan|    2|29471|
|          trollope|    2|29472|
|            ardors|    2|29473|
|             alamo|    2|29474|
|           rodgers|    2|29475|
|        southerner|    2|29476|
|      presidential|    2|29477|
|          danseuse|    2|29478|
|             hindu|    2|29479|
|        stepfather|    2|29480|
|           boredom|    2|29481|
|             debut|    2|29482|
|          sibilant|    2|29483|
|            succes|    2|29484|
|     horsewhipping|    2|29485|
|             emile|    2|29486|
|          ideality|    2|29487|
|           florins|    2|29488|
|           revoked|    2|29489|
|         greenwood|    2|29490|
|              laur|    2|29491|
|       accentuated|    2|29492|
|        organizing|    2|29493|
|            bodice|    2|29494|
|       frenchwomen|    2|29495|
|       unalterably|    2|29496|
|           imperil|    2|29497|
|        ulceration|    2|29498|
|          autocrat|    2|29499|
|         slavishly|    2|29500|
|     impersonation|    2|29501|
|         glittered|    2|29502|
|           clonmel|    2|29503|
|             leger|    2|29504|
|         henrietta|    2|29505|
|              hyde|    2|29506|
|     sumptuousness|    2|29507|
|          thirties|    2|29508|
|      unsuspicious|    2|29509|
|      blessingtons|    2|29510|
|    conversaziones|    2|29511|
|           modeled|    2|29512|
|       chandeliers|    2|29513|
|            ormolu|    2|29514|
|          morbidly|    2|29515|
|          enamored|    2|29516|
|          chaworth|    2|29517|
|           corsair|    2|29518|
|           humphry|    2|29519|
|         millbanke|    2|29520|
|           decades|    2|29521|
|        annoyances|    2|29522|
|        censurable|    2|29523|
|       socialistic|    2|29524|
|             oscar|    2|29525|
|             poppy|    2|29526|
|          sullivan|    2|29527|
|       thunderings|    2|29528|
|           squeaks|    2|29529|
|          gaspings|    2|29530|
|         royalists|    2|29531|
|          delphine|    2|29532|
|           curchod|    2|29533|
|          oddities|    2|29534|
|             fussy|    2|29535|
|         pestering|    2|29536|
|            libels|    2|29537|
|            boring|    2|29538|
|       confessedly|    2|29539|
|          typifies|    2|29540|
|            meager|    2|29541|
|           mehring|    2|29542|
|           kapital|    2|29543|
|             trier|    2|29544|
|             gauls|    2|29545|
|          mordecai|    2|29546|
|            jewess|    2|29547|
|         detesting|    2|29548|
|  superciliousness|    2|29549|
|           lessing|    2|29550|
|           imbibed|    2|29551|
|      thoroughness|    2|29552|
|      omnivorously|    2|29553|
|         anarchist|    2|29554|
|        allurement|    2|29555|
|           hounded|    2|29556|
|           printer|    2|29557|
|    arbeiterverein|    2|29558|
|         swindling|    2|29559|
|         britannia|    2|29560|
|           stroked|    2|29561|
|            zephyr|    2|29562|
|         tenderest|    2|29563|
|             pried|    2|29564|
|         solutzeff|    2|29565|
|       flirtations|    2|29566|
|           snarled|    2|29567|
|      championship|    2|29568|
|        wallachian|    2|29569|
|             yanko|    2|29570|
|             korff|    2|29571|
|            cowers|    2|29572|
|        spiritless|    2|29573|
|              duse|    2|29574|
|             mumpf|    2|29575|
|        choristers|    2|29576|
|         gratingly|    2|29577|
|          francais|    2|29578|
|              lind|    2|29579|
|           ristori|    2|29580|
|        physiology|    2|29581|
|          satirist|    2|29582|
|       cleanliness|    2|29583|
|          bludgeon|    2|29584|
|              huff|    2|29585|
|        schoolgirl|    2|29586|
|        confidante|    2|29587|
|               ter|    2|29588|
|          missives|    2|29589|
|            leaked|    2|29590|
|     heartlessness|    2|29591|
|           garnett|    2|29592|
|        straitened|    2|29593|
|           venting|    2|29594|
|            elects|    2|29595|
|           atheism|    2|29596|
|        pleasingly|    2|29597|
|       portraiture|    2|29598|
|disproportionately|    2|29599|
|          chiseled|    2|29600|
|           tousled|    2|29601|
|           mollify|    2|29602|
|      participated|    2|29603|
|          abstruse|    2|29604|
|         endurable|    2|29605|
|          righting|    2|29606|
|          coarsest|    2|29607|
|       disappoints|    2|29608|
|           baillie|    2|29609|
|          eighties|    2|29610|
|         sociology|    2|29611|
|             jeers|    2|29612|
|          agnostic|    2|29613|
|       periodicals|    2|29614|
|        inwardness|    2|29615|
|         scotchman|    2|29616|
|        uninviting|    2|29617|
|            cheyne|    2|29618|
|           morphin|    2|29619|
|         paroxysms|    2|29620|
|         guileless|    2|29621|
|         geraldine|    2|29622|
|          blizzard|    2|29623|
|         yearnings|    2|29624|
|            reread|    2|29625|
|            egoism|    2|29626|
|          bugpipes|    2|29627|
|     tempestuously|    2|29628|
|          unformed|    2|29629|
|         implicate|    2|29630|
|        innuendoes|    2|29631|
|         theophile|    2|29632|
|           dowered|    2|29633|
|       immortelles|    2|29634|
|          brutally|    2|29635|
|           ponders|    2|29636|
|       scandalized|    2|29637|
|       shamelessly|    2|29638|
|           fancier|    2|29639|
|        smattering|    2|29640|
|        grandchild|    2|29641|
|       voraciously|    2|29642|
|          grisette|    2|29643|
|           solange|    2|29644|
|        vegetating|    2|29645|
|              seze|    2|29646|
|              boor|    2|29647|
|           cowered|    2|29648|
|            figaro|    2|29649|
|            bidder|    2|29650|
|        joyousness|    2|29651|
|       irritations|    2|29652|
|         pseudonym|    2|29653|
|           gustave|    2|29654|
|          devourer|    2|29655|
|         messalina|    2|29656|
|          comports|    2|29657|
|          pickwick|    2|29658|
|        uncarpeted|    2|29659|
|          jauntily|    2|29660|
|            sailer|    2|29661|
|         shorthand|    2|29662|
|         ferreting|    2|29663|
|             bixby|    2|29664|
|              wavy|    2|29665|
|           maclise|    2|29666|
|           bigelow|    2|29667|
|         caulfield|    2|29668|
|         haymarket|    2|29669|
|         buckstone|    2|29670|
|          passably|    2|29671|
|          pyrenees|    2|29672|
|         jocularly|    2|29673|
|    incompleteness|    2|29674|
|          ampthill|    2|29675|
|     appreciations|    2|29676|
|          daringly|    2|29677|
|          unsigned|    2|29678|
|           postage|    2|29679|
|             berny|    2|29680|
|        hobnobbing|    2|29681|
|            contes|    2|29682|
|         seraphita|    2|29683|
|          esoteric|    2|29684|
|   appropriateness|    2|29685|
|       scrutinized|    2|29686|
|          zepherin|    2|29687|
|           margins|    2|29688|
|             outgo|    2|29689|
|          nouveaux|    2|29690|
|           carraud|    2|29691|
|       shortcoming|    2|29692|
|        dominating|    2|29693|
|             soapy|    2|29694|
|          demyship|    2|29695|
|       delightedly|    2|29696|
|         tombstone|    2|29697|
|         johnstone|    2|29698|
|        playwright|    2|29699|
|           bassett|    2|29700|
|            grotto|    2|29701|
|          fissures|    2|29702|
|           fulcrum|    2|29703|
|            ‘after|    2|29704|
|           ‘poison|    2|29705|
|             ‘dear|    2|29706|
|              ‘sit|    2|29707|
|            morcar|    2|29708|
|            mercia|    2|29709|
|       northumbria|    2|29710|
|            ‘found|    2|29711|
|            ‘speak|    2|29712|
|        ‘everybody|    2|29713|
|           ‘nobody|    2|29714|
|           ferrets|    2|29715|
|            ‘fetch|    2|29716|
|         flustered|    2|29717|
|         barrowful|    2|29718|
|             shyly|    2|29719|
|          ‘explain|    2|29720|
|              suet|    2|29721|
|             ‘some|    2|29722|
|          ‘serpent|    2|29723|
|             ‘till|    2|29724|
|             grins|    2|29725|
|              ‘wow|    2|29726|
|            ‘lives|    2|29727|
|               ‘by|    2|29728|
|          ‘suppose|    2|29729|
|          ‘exactly|    2|29730|
|             ‘does|    2|29731|
|             ‘wake|    2|29732|
|             ‘once|    2|29733|
|           sulkily|    2|29734|
|          ‘treacle|    2|29735|
|             ‘turn|    2|29736|
|            ‘leave|    2|29737|
|              ‘may|    2|29738|
|         beheading|    2|29739|
|           oneself|    2|29740|
|          camomile|    2|29741|
|              ‘tis|    2|29742|
|            ‘right|    2|29743|
|        executions|    2|29744|
|        educations|    2|29745|
|              dinn|    2|29746|
|             trims|    2|29747|
|        ‘beautiful|    2|29748|
|          ‘silence|    2|29749|
|            ‘never|    2|29750|
|          goldfish|    2|29751|
|        ‘important|    2|29752|
|            ‘where|    2|29753|
|          inkstand|    2|29754|
|           jonesey|    2|29755|
|          loomings|    2|29756|
|            gilder|    2|29757|
|              tech|    2|29758|
|          grammars|    2|29759|
|             hvalt|    2|29760|
|               wal|    2|29761|
|         perisheth|    2|29762|
|           gudgeon|    2|29763|
|        parmacetti|    2|29764|
|          davenant|    2|29765|
|             flail|    2|29766|
|           mansoul|    2|29767|
|             sprat|    2|29768|
|           aground|    2|29769|
|          shetland|    2|29770|
|          bermudas|    2|29771|
|          asiatics|    2|29772|
|           juniper|    2|29773|
|         trackless|    2|29774|
|         voracious|    2|29775|
|            fatter|    2|29776|
|         flounders|    2|29777|
|           parried|    2|29778|
|           captors|    2|29779|
|           cheever|    2|29780|
|          comstock|    2|29781|
|         waterward|    2|29782|
|           caravan|    2|29783|
|          shadiest|    2|29784|
|       overlapping|    2|29785|
|           niagara|    2|29786|
|         abominate|    2|29787|
|         schooners|    2|29788|
|          broiling|    2|29789|
|       grasshopper|    2|29790|
|           lording|    2|29791|
|         decoction|    2|29792|
|            seneca|    2|29793|
|      surveillance|    2|29794|
|          grapnels|    2|29795|
|         cheeriest|    2|29796|
|         copestone|    2|29797|
|            redder|    2|29798|
|             orion|    2|29799|
|          moluccas|    2|29800|
|       oilpainting|    2|29801|
|         deceptive|    2|29802|
|        aggregated|    2|29803|
|         foundered|    2|29804|
|            sickle|    2|29805|
|           segment|    2|29806|
|              mown|    2|29807|
|           hacking|    2|29808|
|        horrifying|    2|29809|
|             javan|    2|29810|
|          imbedded|    2|29811|
|           duskier|    2|29812|
|         decanters|    2|29813|
|            flasks|    2|29814|
|           tapered|    2|29815|
|            pecked|    2|29816|
|           rioting|    2|29817|
|             colds|    2|29818|
|          catarrhs|    2|29819|
|    supernaturally|    2|29820|
|           planing|    2|29821|
|            yoking|    2|29822|
|             airth|    2|29823|
|       overstocked|    2|29824|
|           rayther|    2|29825|
|        mystifying|    2|29826|
|             purty|    2|29827|
|              rips|    2|29828|
|         fireboard|    2|29829|
|              tags|    2|29830|
|         porcupine|    2|29831|
|              cobs|    2|29832|
|          footfall|    2|29833|
|        nonplussed|    2|29834|
|          andirons|    2|29835|
|           devotee|    2|29836|
|   unceremoniously|    2|29837|
|           bagging|    2|29838|
|         motioning|    2|29839|
|        tattooings|    2|29840|
|    unmethodically|    2|29841|
|        hemisphere|    2|29842|
|          dismally|    2|29843|
|       stepmothers|    2|29844|
|    expostulations|    2|29845|
|        strainings|    2|29846|
|           booting|    2|29847|
|           staving|    2|29848|
|         lathering|    2|29849|
|       bountifully|    2|29850|
|           unshorn|    2|29851|
|           ledyard|    2|29852|
|         sheepfold|    2|29853|
|         digesting|    2|29854|
|       circulating|    2|29855|
|      nondescripts|    2|29856|
|          broadway|    2|29857|
|            jostle|    2|29858|
|            felled|    2|29859|
|        bespeaking|    2|29860|
|          bumpkins|    2|29861|
|            canaan|    2|29862|
|      emblematical|    2|29863|
|        reservoirs|    2|29864|
|        candelabra|    2|29865|
|         patagonia|    2|29866|
|             canny|    2|29867|
|              macy|    2|29868|
|           ezekiel|    2|29869|
|             voids|    2|29870|
|     resurrections|    2|29871|
|         elephanta|    2|29872|
|           embarks|    2|29873|
|       forfeitures|    2|29874|
|           chaotic|    2|29875|
|         symbolize|    2|29876|
|        connexions|    2|29877|
|        unassuming|    2|29878|
|          midships|    2|29879|
|          slighter|    2|29880|
|           pealing|    2|29881|
|             sodom|    2|29882|
|           context|    2|29883|
|           detects|    2|29884|
|        oscillates|    2|29885|
|       crookedness|    2|29886|
|        wrestlings|    2|29887|
|             heeds|    2|29888|
|           gullies|    2|29889|
|          mightest|    2|29890|
|        contenting|    2|29891|
|            bowled|    2|29892|
|         breeching|    2|29893|
|   multitudinously|    2|29894|
|        commodores|    2|29895|
|          fiftieth|    2|29896|
|           cringed|    2|29897|
|          sociably|    2|29898|
|     collectedness|    2|29899|
|           magnets|    2|29900|
|         jabbering|    2|29901|
|            thawed|    2|29902|
|      unmistakably|    2|29903|
|     unilluminated|    2|29904|
|          vitiated|    2|29905|
|         cocoanuts|    2|29906|
|          platters|    2|29907|
|      consecrating|    2|29908|
|           cruises|    2|29909|
|     companionable|    2|29910|
|           capting|    2|29911|
|          stalking|    2|29912|
|         greenhorn|    2|29913|
|         eddystone|    2|29914|
|         launching|    2|29915|
|          mastodon|    2|29916|
|    portentousness|    2|29917|
|        alexanders|    2|29918|
|        highwaymen|    2|29919|
|         innkeeper|    2|29920|
|              cods|    2|29921|
|           pounded|    2|29922|
|          fishiest|    2|29923|
|            stiggs|    2|29924|
|         concocted|    2|29925|
|             medes|    2|29926|
|            spines|    2|29927|
|        quaintness|    2|29928|
|          tricking|    2|29929|
|            pursed|    2|29930|
|           gettest|    2|29931|
|         quakerish|    2|29932|
|           tellest|    2|29933|
|        parmacetty|    2|29934|
|       anomalously|    2|29935|
|             idiom|    2|29936|
|            unclad|    2|29937|
|              shad|    2|29938|
|        dedicating|    2|29939|
|       irreverence|    2|29940|
|         blusterer|    2|29941|
|            stiver|    2|29942|
|        sepulchral|    2|29943|
|            tistig|    2|29944|
|           gayhead|    2|29945|
|        humanities|    2|29946|
|              ants|    2|29947|
|           castors|    2|29948|
|         squatting|    2|29949|
|          ramadans|    2|29950|
|          dumpling|    2|29951|
|           halibut|    2|29952|
|       deuteronomy|    2|29953|
|             spose|    2|29954|
|         ninetieth|    2|29955|
|            belial|    2|29956|
|           beliest|    2|29957|
|           bugbear|    2|29958|
|         resolving|    2|29959|
|          crackers|    2|29960|
|         quakeress|    2|29961|
|         hatchways|    2|29962|
|       wonderingly|    2|29963|
|             perry|    2|29964|
|              dood|    2|29965|
|           settees|    2|29966|
|         fattening|    2|29967|
|         invisibly|    2|29968|
|         enshrined|    2|29969|
|        overseeing|    2|29970|
|        heroically|    2|29971|
|     unmentionable|    2|29972|
|      landlessness|    2|29973|
|         shoreless|    2|29974|
|            append|    2|29975|
|       defilements|    2|29976|
|     uncleanliness|    2|29977|
|        cleanliest|    2|29978|
|          plaudits|    2|29979|
|    comprehensible|    2|29980|
|       potentially|    2|29981|
|         vancouver|    2|29982|
|           javelin|    2|29983|
|             chili|    2|29984|
|      destinations|    2|29985|
|           unhorse|    2|29986|
|              kith|    2|29987|
|         anointing|    2|29988|
|      condensation|    2|29989|
|       chronometer|    2|29990|
|          crusader|    2|29991|
|           outfits|    2|29992|
| superstitiousness|    2|29993|
|       engendering|    2|29994|
|       investiture|    2|29995|
|      omnipresence|    2|29996|
|         renegades|    2|29997|
|            abased|    2|29998|
|            bunyan|    2|29999|
|           stumped|    2|30000|
|         unpitying|    2|30001|
|         unfearing|    2|30002|
|          trudging|    2|30003|
|          exhaling|    2|30004|
|           cholera|    2|30005|
|       camphorated|    2|30006|
|      hereditarily|    2|30007|
|          javelins|    2|30008|
|        unvitiated|    2|30009|
|             moose|    2|30010|
|         isolatoes|    2|30011|
|      incoherences|    2|30012|
|        vineyarder|    2|30013|
|            outran|    2|30014|
|           lividly|    2|30015|
|         negatived|    2|30016|
|      misanthropic|    2|30017|
|           sherbet|    2|30018|
|           starred|    2|30019|
|        greybeards|    2|30020|
|          oftenest|    2|30021|
|      cautiousness|    2|30022|
|     reverberating|    2|30023|
|      humorousness|    2|30024|
|           gritted|    2|30025|
|            snooze|    2|30026|
|             norse|    2|30027|
|            tripod|    2|30028|
|              khan|    2|30029|
|           soothes|    2|30030|
|          stubbing|    2|30031|
|      confoundedly|    2|30032|
|            merman|    2|30033|
|             slews|    2|30034|
|              phiz|    2|30035|
|               tho|    2|30036|
|          unshored|    2|30037|
|       immensities|    2|30038|
|             beale|    2|30039|
|           sibbald|    2|30040|
|         desmarest|    2|30041|
|            pelvis|    2|30042|
|           feminam|    2|30043|
|              lege|    2|30044|
|              jure|    2|30045|
|          lungless|    2|30046|
|            folios|    2|30047|
|          physeter|    2|30048|
|        mysticetus|    2|30049|
|      inconclusive|    2|30050|
|           bunched|    2|30051|
|        humpbacked|    2|30052|
|            eludes|    2|30053|
|          voracity|    2|30054|
|            dorsal|    2|30055|
|           piercer|    2|30056|
|         hartshorn|    2|30057|
|       circumpolar|    2|30058|
|            ferule|    2|30059|
|       duodecimoes|    2|30060|
|          algerine|    2|30061|
|      gamesomeness|    2|30062|
|         jewellers|    2|30063|
|         felonious|    2|30064|
|        signifying|    2|30065|
|        architects|    2|30066|
|         sultanism|    2|30067|
|         encircles|    2|30068|
|   indomitableness|    2|30069|
|          unbodied|    2|30070|
|            rouses|    2|30071|
|         defyingly|    2|30072|
|             maned|    2|30073|
|         frankfort|    2|30074|
|         shinbones|    2|30075|
|           larceny|    2|30076|
|      dumfoundered|    2|30077|
|     ungentlemanly|    2|30078|
|      tranquillize|    2|30079|
|         scabbards|    2|30080|
|         sedentary|    2|30081|
|          missouri|    2|30082|
|             caved|    2|30083|
|            stilts|    2|30084|
|        indolently|    2|30085|
|        denominate|    2|30086|
|         narwhales|    2|30087|
|          movingly|    2|30088|
|         enlisting|    2|30089|
|          bowditch|    2|30090|
|           carking|    2|30091|
|      listlessness|    2|30092|
|       pantheistic|    2|30093|
|        unsleeping|    2|30094|
|           nailing|    2|30095|
|           pegging|    2|30096|
|      imprecations|    2|30097|
|            palest|    2|30098|
|           chilian|    2|30099|
|            snorts|    2|30100|
|         presaging|    2|30101|
|         constrain|    2|30102|
|       searchingly|    2|30103|
|            gulped|    2|30104|
|             tiara|    2|30105|
|          seizings|    2|30106|
|          chalices|    2|30107|
|          deathful|    2|30108|
|             whelm|    2|30109|
|        dazzlingly|    2|30110|
|         fulfiller|    2|30111|
|         pugilists|    2|30112|
|            pommel|    2|30113|
|           shrivel|    2|30114|
|           whelped|    2|30115|
|       unfaltering|    2|30116|
|         bantering|    2|30117|
|         gurglings|    2|30118|
|           thrills|    2|30119|
|           futures|    2|30120|
|           twigged|    2|30121|
|            skirra|    2|30122|
|              maty|    2|30123|
|              tier|    2|30124|
|           maltese|    2|30125|
|             azore|    2|30126|
|             bitts|    2|30127|
|          jinglers|    2|30128|
|            ganges|    2|30129|
|             heeva|    2|30130|
|            palmed|    2|30131|
|         birthmark|    2|30132|
|            touchy|    2|30133|
|              abel|    2|30134|
|             whang|    2|30135|
|          anaconda|    2|30136|
|     adventurously|    2|30137|
|        unfrequent|    2|30138|
|            piling|    2|30139|
|         hopefully|    2|30140|
|        narrations|    2|30141|
|        surmisings|    2|30142|
|     incontestable|    2|30143|
|       pyramidical|    2|30144|
|      aforethought|    2|30145|
|     exasperations|    2|30146|
|      unfathomably|    2|30147|
|            sanely|    2|30148|
|         moodiness|    2|30149|
|           infixed|    2|30150|
|       corporeally|    2|30151|
|        underlings|    2|30152|
|             keyed|    2|30153|
|      incompetence|    2|30154|
|         officered|    2|30155|
|       preeminence|    2|30156|
|              siam|    2|30157|
|         quadruped|    2|30158|
|            wampum|    2|30159|
|       mythologies|    2|30160|
|          iroquois|    2|30161|
|             pomps|    2|30162|
|             flaky|    2|30163|
|          heraldic|    2|30164|
|         heightens|    2|30165|
|      denominating|    2|30166|
|       flutterings|    2|30167|
|       albatrosses|    2|30168|
|           chested|    2|30169|
|           beaters|    2|30170|
|          unfallen|    2|30171|
|          trappers|    2|30172|
|           cohorts|    2|30173|
|         endlessly|    2|30174|
|     circumambient|    2|30175|
|          browsing|    2|30176|
|             hoods|    2|30177|
|            unread|    2|30178|
|       untravelled|    2|30179|
|          sublimer|    2|30180|
|        dreaminess|    2|30181|
|         lacquered|    2|30182|
|           sunsets|    2|30183|
|            adroop|    2|30184|
|         altitudes|    2|30185|
|      backwoodsman|    2|30186|
|            foaled|    2|30187|
|             snort|    2|30188|
|         phrensies|    2|30189|
|         beholdest|    2|30190|
|              foal|    2|30191|
|       incantation|    2|30192|
|         blankness|    2|30193|
|          cosmetic|    2|30194|
|            cordon|    2|30195|
|         resorting|    2|30196|
|     invariability|    2|30197|
|       identically|    2|30198|
|        solitaries|    2|30199|
|            bengal|    2|30200|
|          levanter|    2|30201|
|               zig|    2|30202|
|               zag|    2|30203|
|  circumnavigating|    2|30204|
|           trances|    2|30205|
|        contiguity|    2|30206|
|        inveteracy|    2|30207|
|   circumnavigated|    2|30208|
|       unobtrusive|    2|30209|
|            marius|    2|30210|
|             sylla|    2|30211|
|     disheartening|    2|30212|
|             mails|    2|30213|
|            boston|    2|30214|
|         bartering|    2|30215|
|             wafer|    2|30216|
|      substantiate|    2|30217|
|           bumping|    2|30218|
|         procopius|    2|30219|
|          relapses|    2|30220|
|           incites|    2|30221|
|       impulsively|    2|30222|
|         repassing|    2|30223|
|     interblending|    2|30224|
|        slantingly|    2|30225|
|     deceitfulness|    2|30226|
|          mainyard|    2|30227|
|         diabolism|    2|30228|
|          subtilty|    2|30229|
|         backbones|    2|30230|
|       inculcating|    2|30231|
|         hogsheads|    2|30232|
|         lowerings|    2|30233|
|          adroitly|    2|30234|
|          tossings|    2|30235|
|          habitude|    2|30236|
|         riotously|    2|30237|
|           hatband|    2|30238|
|           phrensy|    2|30239|
|       forerunning|    2|30240|
|   philosophically|    2|30241|
|           drawled|    2|30242|
|          crackled|    2|30243|
|        unconsumed|    2|30244|
|        preservers|    2|30245|
|             gaped|    2|30246|
|           gobbles|    2|30247|
|       tribulation|    2|30248|
|     impetuousness|    2|30249|
|         stampings|    2|30250|
|       heedfulness|    2|30251|
|           legatee|    2|30252|
|             thole|    2|30253|
|         unknowing|    2|30254|
|             plata|    2|30255|
|         seethings|    2|30256|
|         upheaving|    2|30257|
|        unnearable|    2|30258|
|           congeal|    2|30259|
|         eyelashes|    2|30260|
|          wordless|    2|30261|
|           fullers|    2|30262|
|            furred|    2|30263|
|           barrens|    2|30264|
|           bounder|    2|30265|
|            foible|    2|30266|
|           foibles|    2|30267|
|    unostentatious|    2|30268|
|           gamming|    2|30269|
|     reciprocating|    2|30270|
|         steadying|    2|30271|
|        gallipagos|    2|30272|
|            piazza|    2|30273|
|         cruisings|    2|30274|
|          michigan|    2|30275|
|            rimmed|    2|30276|
|        polynesian|    2|30277|
|          mackinaw|    2|30278|
|           scupper|    2|30279|
|         pulverize|    2|30280|
|            unawed|    2|30281|
|          cannikin|    2|30282|
|          slashing|    2|30283|
|               rad|    2|30284|
|      prescriptive|    2|30285|
|             gangs|    2|30286|
|         backstays|    2|30287|
|          affluent|    2|30288|
|          ashantee|    2|30289|
|       patronising|    2|30290|
|          canaller|    2|30291|
|        brigandish|    2|30292|
|         graduates|    2|30293|
|      probationary|    2|30294|
|          backstay|    2|30295|
|         parisians|    2|30296|
|        growlingly|    2|30297|
|           padlock|    2|30298|
|         famishing|    2|30299|
|             amuck|    2|30300|
|       treacheries|    2|30301|
|          collared|    2|30302|
|        lifelessly|    2|30303|
|             dozed|    2|30304|
|         ordaining|    2|30305|
|           avenger|    2|30306|
|           damning|    2|30307|
|         teneriffe|    2|30308|
|      christenings|    2|30309|
|              ‘our|    2|30310|
|           charted|    2|30311|
|           righted|    2|30312|
|         unresting|    2|30313|
|    providentially|    2|30314|
|        sculptures|    2|30315|
|         pedestals|    2|30316|
|     presentations|    2|30317|
|          brahmins|    2|30318|
|         depicting|    2|30319|
|          rescuing|    2|30320|
|        corpulence|    2|30321|
|         undulates|    2|30322|
|            howdah|    2|30323|
|         friesland|    2|30324|
|           colnett|    2|30325|
|         inelegant|    2|30326|
|        hippogriff|    2|30327|
