Values for Sample G 
The total number of words = 2104828
The total number of distinct = 36986
The popular treshold words = 1850
The common treshold 1 words = 17568
The common treshold 2 words = 19418
____________________________________________________________________________________________________________
Table for the top values
+--------------+-----+----+
|          Word|Count|Rank|
|   undeserving|    3|17889|
|   accustomary|    3|17890|
|       alleged|    3|17891|
|     estranged|    3|17892|
|  watchfulness|    3|17893|
|    instigated|    3|17894|
|       ellison|    3|17895|
|          mall|    3|17896|
|   playfellows|    3|17897|
|   willoughbys|    3|17898|
|        repine|    3|17899|
|      destroys|    3|17900|
|       elliott|    3|17901|
|   apologising|    3|17902|
|    forfeiting|    3|17903|
|   improvident|    3|17904|
|      surplice|    3|17905|
|    publishing|    3|17906|
|      lombardy|    3|17907|
|     billiards|    3|17908|
|     withstood|    3|17909|
|     foregoing|    3|17910|
|   marlborough|    3|17911|
|     tediously|    3|17912|
|      horridly|    3|17913|
|       abridge|    3|17914|
|     conspired|    3|17915|
|       twelfth|    3|17916|
|         riper|    3|17917|
|    profitless|    3|17918|
|      unthrift|    3|17919|
|       ruinate|    3|17920|
|         metre|    3|17921|
|        gazeth|    3|17922|
|       expiate|    3|17923|
|        glazed|    3|17924|
|      invocate|    3|17925|
|        spites|    3|17926|
|       purging|    3|17927|
|      ensconce|    3|17928|
|         dully|    3|17929|
|        thinly|    3|17930|
|      tincture|    3|17931|
|       unswept|    3|17932|
|     oblivious|    3|17933|
|       outworn|    3|17934|
|        churls|    3|17935|
|      filching|    3|17936|
|         alien|    3|17937|
|    unlettered|    3|17938|
|      hindmost|    3|17939|
|      swerving|    3|17940|
|      workings|    3|17941|
|        fester|    3|17942|
|       enclose|    3|17943|
|        gazers|    3|17944|
|         wombs|    3|17945|
|      vengeful|    3|17946|
|         resty|    3|17947|
|        graven|    3|17948|
|    subscribes|    3|17949|
|         abysm|    3|17950|
|        critic|    3|17951|
|      indigest|    3|17952|
|         siren|    3|17953|
|       builded|    3|17954|
|      numbered|    3|17955|
|     slandered|    3|17956|
|         taker|    3|17957|
|      overplus|    3|17958|
|     untutored|    3|17959|
|     unlearned|    3|17960|
|        awards|    3|17961|
|         heats|    3|17962|
|        gerard|    3|17963|
|        narbon|    3|17964|
|      consumes|    3|17965|
|        paring|    3|17966|
|     soundness|    3|17967|
|       unnoted|    3|17968|
|         goers|    3|17969|
|      plausive|    3|17970|
|    calumnious|    3|17971|
|      chastely|    3|17972|
|        metals|    3|17973|
|     cicatrice|    3|17974|
|     prologues|    3|17975|
|   congregated|    3|17976|
|        flinch|    3|17977|
|       taffety|    3|17978|
|       lustier|    3|17979|
|            du|    3|17980|
|        curtal|    3|17981|
|        kernel|    3|17982|
|       coragio|    3|17983|
|      passport|    3|17984|
|         ravin|    3|17985|
|       rinaldo|    3|17986|
|    maidenhood|    3|17987|
|         limed|    3|17988|
|      solicits|    3|17989|
|      hoodwink|    3|17990|
|        gabble|    3|17991|
|        boskos|    3|17992|
|      poniards|    3|17993|
|    sanctimony|    3|17994|
|       theoric|    3|17995|
|         rapes|    3|17996|
|       redeems|    3|17997|
|    remainders|    3|17998|
|       outruns|    3|17999|
|      headsman|    3|18000|
|        helper|    3|18001|
|       sallets|    3|18002|
|      rejoices|    3|18003|
|       muddied|    3|18004|
|          carp|    3|18005|
|        blames|    3|18006|
|     thinkings|    3|18007|
|       capilet|    3|18008|
|          toll|    3|18009|
|      domitius|    3|18010|
|        sicyon|    3|18011|
|     contempts|    3|18012|
|  childishness|    3|18013|
|         mends|    3|18014|
|      partaker|    3|18015|
|       misenum|    3|18016|
|        cydnus|    3|18017|
|        cupids|    3|18018|
|      ploughed|    3|18019|
|         hales|    3|18020|
|         foams|    3|18021|
|      variance|    3|18022|
|      scatters|    3|18023|
|        ripens|    3|18024|
|        splits|    3|18025|
|      shelters|    3|18026|
|      chariots|    3|18027|
|         jaded|    3|18028|
|        batter|    3|18029|
|      breather|    3|18030|
|        vented|    3|18031|
|          rift|    3|18032|
|    contemning|    3|18033|
|       armenia|    3|18034|
|        queasy|    3|18035|
|       levying|    3|18036|
|         libya|    3|18037|
|        actium|    3|18038|
|        thetis|    3|18039|
|        planks|    3|18040|
|     egyptians|    3|18041|
|        cantle|    3|18042|
|     loathness|    3|18043|
|        repays|    3|18044|
|     combating|    3|18045|
|       feeders|    3|18046|
|          seel|    3|18047|
|      fragment|    3|18048|
|      portends|    3|18049|
|    determines|    3|18050|
|   maliciously|    3|18051|
|      mechanic|    3|18052|
|       bringer|    3|18053|
|        clouts|    3|18054|
|       tenfold|    3|18055|
|       hectors|    3|18056|
|       targets|    3|18057|
|      carouses|    3|18058|
|      augurers|    3|18059|
|      thessaly|    3|18060|
|       exigent|    3|18061|
|      darkling|    3|18062|
|     speediest|    3|18063|
|    dependency|    3|18064|
|       disarms|    3|18065|
|    propertied|    3|18066|
|       lictors|    3|18067|
|       attires|    3|18068|
|         rural|    3|18069|
|        heeded|    3|18070|
|      longings|    3|18071|
|           asp|    3|18072|
|          hogs|    3|18073|
|       cradles|    3|18074|
|    intendment|    3|18075|
|     anatomize|    3|18076|
|      pancakes|    3|18077|
|        losest|    3|18078|
|      teacheth|    3|18079|
|    assailants|    3|18080|
|       mannish|    3|18081|
|    semblances|    3|18082|
|  stubbornness|    3|18083|
|         peeps|    3|18084|
|      butchery|    3|18085|
|       ducdame|    3|18086|
|          wags|    3|18087|
|         vents|    3|18088|
|       cleanse|    3|18089|
|      embossed|    3|18090|
|  inaccessible|    3|18091|
|       parlous|    3|18092|
|  quintessence|    3|18093|
|  parishioners|    3|18094|
|         scrip|    3|18095|
|       atomies|    3|18096|
|         slink|    3|18097|
|        monger|    3|18098|
|         apter|    3|18099|
|       stagger|    3|18100|
|        bawdry|    3|18101|
|       browner|    3|18102|
|       concave|    3|18103|
|    impressure|    3|18104|
|       scoffer|    3|18105|
|          lisp|    3|18106|
|        ranker|    3|18107|
|    pathetical|    3|18108|
|       godhead|    3|18109|
|        osiers|    3|18110|
|      couching|    3|18111|
|    conversion|    3|18112|
|      flouting|    3|18113|
|     bastinado|    3|18114|
|           rye|    3|18115|
|  countercheck|    3|18116|
|      nominate|    3|18117|
|      diminish|    3|18118|
|       peoples|    3|18119|
|   bequeathing|    3|18120|
|        brides|    3|18121|
|      rigorous|    3|18122|
|        dilate|    3|18123|
|      harbours|    3|18124|
|          wend|    3|18125|
|       crupper|    3|18126|
|      cozenage|    3|18127|
|     sorcerers|    3|18128|
|        blunts|    3|18129|
|        loseth|    3|18130|
|          slug|    3|18131|
|       bridget|    3|18132|
|        cicely|    3|18133|
|        muffle|    3|18134|
|           ell|    3|18135|
|     spherical|    3|18136|
|          bogs|    3|18137|
|        chalky|    3|18138|
|    carbuncles|    3|18139|
|     pentecost|    3|18140|
|        persia|    3|18141|
|        demean|    3|18142|
|      preaches|    3|18143|
|        scorch|    3|18144|
|       harlots|    3|18145|
|    mountebank|    3|18146|
|       juggler|    3|18147|
|      conduits|    3|18148|
|       velutus|    3|18149|
|       nicanor|    3|18150|
|       usurers|    3|18151|
|     trumpeter|    3|18152|
|         swims|    3|18153|
|          hews|    3|18154|
|     butterfly|    3|18155|
|     hardiness|    3|18156|
|     carbuncle|    3|18157|
|       murrain|    3|18158|
|     successes|    3|18159|
|         leash|    3|18160|
|         fusty|    3|18161|
|  acclamations|    3|18162|
|          fike|    3|18163|
|    threepence|    3|18164|
|         colic|    3|18165|
|     achieving|    3|18166|
|        reechy|    3|18167|
|       stubble|    3|18168|
|     convented|    3|18169|
|     amazonian|    3|18170|
|       contemn|    3|18171|
|       wolvish|    3|18172|
|      charters|    3|18173|
|       scaling|    3|18174|
|      sedition|    3|18175|
|        tetter|    3|18176|
|        unwise|    3|18177|
|      unstable|    3|18178|
|      bereaves|    3|18179|
|    barbarians|    3|18180|
|      viperous|    3|18181|
|      unburied|    3|18182|
|     defenders|    3|18183|
|        abated|    3|18184|
|    mastership|    3|18185|
|       aptness|    3|18186|
|         twine|    3|18187|
|        thwack|    3|18188|
|     carbonado|    3|18189|
|         brats|    3|18190|
|        casque|    3|18191|
|        falter|    3|18192|
|      virginal|    3|18193|
|      molehill|    3|18194|
|        fillip|    3|18195|
|    constrains|    3|18196|
|          grub|    3|18197|
|      tarquins|    3|18198|
|      freshest|    3|18199|
|        levies|    3|18200|
|      swathing|    3|18201|
|        oceans|    3|18202|
|         items|    3|18203|
|      tainting|    3|18204|
|   languishing|    3|18205|
|       amplify|    3|18206|
|      ravening|    3|18207|
|      gamesome|    3|18208|
|        gripes|    3|18209|
|      runagate|    3|18210|
|      affiance|    3|18211|
|      bellyful|    3|18212|
|      derogate|    3|18213|
|      movables|    3|18214|
|        cinque|    3|18215|
|       cowslip|    3|18216|
|      friended|    3|18217|
|       pantler|    3|18218|
|       dorothy|    3|18219|
|     briefness|    3|18220|
|    cognizance|    3|18221|
|  incontinency|    3|18222|
|     undergoes|    3|18223|
|    astronomer|    3|18224|
|         bores|    3|18225|
|       nimbler|    3|18226|
|      demesnes|    3|18227|
|      rareness|    3|18228|
|       waggish|    3|18229|
|         snore|    3|18230|
|  mountaineers|    3|18231|
|       hostage|    3|18232|
|       shaming|    3|18233|
|        madded|    3|18234|
|         betid|    3|18235|
|     valuation|    3|18236|
|       disrobe|    3|18237|
|       leonati|    3|18238|
|          bugs|    3|18239|
|       debtors|    3|18240|
|      shielded|    3|18241|
|        lucina|    3|18242|
|     hardiment|    3|18243|
|       batters|    3|18244|
|        coasts|    3|18245|
|   acquittance|    3|18246|
|       gibbets|    3|18247|
|       mineral|    3|18248|
|         pight|    3|18249|
|      justicer|    3|18250|
|       dullard|    3|18251|
|     thankings|    3|18252|
|       fitment|    3|18253|
|   foreknowing|    3|18254|
|        russet|    3|18255|
|      hyperion|    3|18256|
|         satyr|    3|18257|
|         meats|    3|18258|
|         thews|    3|18259|
|         waxes|    3|18260|
|   investments|    3|18261|
|       wassail|    3|18262|
|         forts|    3|18263|
|        nemean|    3|18264|
|        quills|    3|18265|
|        posset|    3|18266|
|         lazar|    3|18267|
|           ‘if|    3|18268|
|     forgeries|    3|18269|
|    savageness|    3|18270|
|       shatter|    3|18271|
|       adheres|    3|18272|
|          hams|    3|18273|
|      nutshell|    3|18274|
|           fay|    3|18275|
|        lenten|    3|18276|
|    innovation|    3|18277|
|       rapiers|    3|18278|
|         tarre|    3|18279|
|     swaddling|    3|18280|
|      jephthah|    3|18281|
|     uncurrent|    3|18282|
|     falconers|    3|18283|
|         gules|    3|18284|
|       neutral|    3|18285|
|        spokes|    3|18286|
|          nave|    3|18287|
|       gonzago|    3|18288|
|          peak|    3|18289|
|         offal|    3|18290|
|     turbulent|    3|18291|
|       espials|    3|18292|
|        slings|    3|18293|
|       paradox|    3|18294|
|      nickname|    3|18295|
|        deject|    3|18296|
|     whirlwind|    3|18297|
|     unskilful|    3|18298|
|       candied|    3|18299|
|        capons|    3|18300|
|         enact|    3|18301|
|          ‘for|    3|18302|
|      poisoner|    3|18303|
|          posy|    3|18304|
|         orbed|    3|18305|
|      lucianus|    3|18306|
|      dallying|    3|18307|
|          hent|    3|18308|
|    penetrable|    3|18309|
|        gambol|    3|18310|
|      ulcerous|    3|18311|
|      easiness|    3|18312|
|       gleaned|    3|18313|
|       bestial|    3|18314|
|        bewept|    3|18315|
|       pelican|    3|18316|
|     thereunto|    3|18317|
|       unbated|    3|18318|
|         nonce|    3|18319|
|        sliver|    3|18320|
|        indued|    3|18321|
|         argal|    3|18322|
|      shortens|    3|18323|
|     answerest|    3|18324|
|      outlives|    3|18325|
|         stoup|    3|18326|
|          digs|    3|18327|
|        behove|    3|18328|
|           pah|    3|18329|
|        maimed|    3|18330|
|  unsanctified|    3|18331|
|   insinuation|    3|18332|
|        chough|    3|18333|
|      infusion|    3|18334|
|    nomination|    3|18335|
|       bubbles|    3|18336|
|        augury|    3|18337|
|          pant|    3|18338|
|          daub|    3|18339|
|     butchered|    3|18340|
|         prune|    3|18341|
|          gads|    3|18342|
|       visards|    3|18343|
|     rochester|    3|18344|
|    apprehends|    3|18345|
|    ravenspurg|    3|18346|
|      cozeners|    3|18347|
|          bots|    3|18348|
|         fleas|    3|18349|
|        chewed|    3|18350|
|          hest|    3|18351|
|         ralph|    3|18352|
|       shotten|    3|18353|
|         keech|    3|18354|
|   exhalations|    3|18355|
|           tun|    3|18356|
|          kine|    3|18357|
|       gallons|    3|18358|
|           wye|    3|18359|
|          smug|    3|18360|
|       ramping|    3|18361|
|   haughtiness|    3|18362|
|       ditties|    3|18363|
|   displeasing|    3|18364|
|    inordinate|    3|18365|
|  intemperance|    3|18366|
|         dives|    3|18367|
|       younker|    3|18368|
|         otter|    3|18369|
|  horsemanship|    3|18370|
|       caliver|    3|18371|
|     foretells|    3|18372|
|      colossus|    3|18373|
|    detraction|    3|18374|
|        molten|    3|18375|
|      vaunting|    3|18376|
|     promiseth|    3|18377|
|      ignominy|    3|18378|
|        liveth|    3|18379|
|     retainers|    3|18380|
|      harcourt|    3|18381|
|         swoln|    3|18382|
|    discordant|    3|18383|
|     quenching|    3|18384|
|    usurpation|    3|18385|
|     tremblest|    3|18386|
|       tolling|    3|18387|
|       bruited|    3|18388|
|       girdles|    3|18389|
|      ratsbane|    3|18390|
|      brandish|    3|18391|
|      standeth|    3|18392|
|   substituted|    3|18393|
|      buildeth|    3|18394|
|   honeysuckle|    3|18395|
|       queller|    3|18396|
|      obduracy|    3|18397|
|      maidenly|    3|18398|
|     firebrand|    3|18399|
|     kinswoman|    3|18400|
|       jerkins|    3|18401|
|    defensible|    3|18402|
|    swaggerers|    3|18403|
|        tisick|    3|18404|
|        erebus|    3|18405|
|       unarmed|    3|18406|
|      figuring|    3|18407|
|     falseness|    3|18408|
|        swinge|    3|18409|
|      forehand|    3|18410|
|     nightwork|    3|18411|
|         unfix|    3|18412|
|       abroach|    3|18413|
|        tamely|    3|18414|
|       hurries|    3|18415|
|       speeded|    3|18416|
|       environ|    3|18417|
|          leak|    3|18418|
|       loathly|    3|18419|
|         bedew|    3|18420|
|     bloodshed|    3|18421|
|       sorrier|    3|18422|
|      cophetua|    3|18423|
|           hoc|    3|18424|
|          ebon|    3|18425|
|        attest|    3|18426|
|     scambling|    3|18427|
|      esquires|    3|18428|
| sequestration|    3|18429|
|         ripen|    3|18430|
|       fastest|    3|18431|
|    mitigation|    3|18432|
|      severals|    3|18433|
|     pharamond|    3|18434|
|         gloze|    3|18435|
|          sala|    3|18436|
|        invade|    3|18437|
|      coursing|    3|18438|
|      kneading|    3|18439|
|       porters|    3|18440|
|        wilder|    3|18441|
|      merriest|    3|18442|
|         perdy|    3|18443|
|        exhale|    3|18444|
|        spital|    3|18445|
|     sheathing|    3|18446|
|       careers|    3|18447|
|       condole|    3|18448|
|        purged|    3|18449|
|         berri|    3|18450|
|    alexanders|    3|18451|
|        yeomen|    3|18452|
|        antics|    3|18453|
|    athversary|    3|18454|
|        cheshu|    3|18455|
|      resolves|    3|18456|
|          bien|    3|18457|
|           foi|    3|18458|
|          sont|    3|18459|
|       ecoutez|    3|18460|
|        fingre|    3|18461|
|        sprays|    3|18462|
|       normans|    3|18463|
|       icicles|    3|18464|
|        sweeps|    3|18465|
|       picardy|    3|18466|
|        encamp|    3|18467|
|          hoof|    3|18468|
|       perseus|    3|18469|
|        hooded|    3|18470|
|          paly|    3|18471|
|        gaited|    3|18472|
|           roy|    3|18473|
|      outstrip|    3|18474|
|   worshippers|    3|18475|
|          wots|    3|18476|
|         vigil|    3|18477|
|          etes|    3|18478|
|         perdu|    3|18479|
|          porn|    3|18480|
|        prains|    3|18481|
|          ales|    3|18482|
|      belzebub|    3|18483|
|        ostent|    3|18484|
|       cudgels|    3|18485|
|        fallow|    3|18486|
|          leas|    3|18487|
|        darnel|    3|18488|
|       hemlock|    3|18489|
|       deceits|    3|18490|
|           roi|    3|18491|
|       laissez|    3|18492|
|      auvergne|    3|18493|
|        comets|    3|18494|
|        rheims|    3|18495|
|         luces|    3|18496|
|       archers|    3|18497|
|        spying|    3|18498|
|       walloon|    3|18499|
|        eltham|    3|18500|
|     remaineth|    3|18501|
|        scoffs|    3|18502|
|  contumelious|    3|18503|
|       adamant|    3|18504|
|       victual|    3|18505|
|       leopard|    3|18506|
|      divinest|    3|18507|
|       unready|    3|18508|
|      scythian|    3|18509|
|      riddling|    3|18510|
|        droops|    3|18511|
|       sapless|    3|18512|
|          numb|    3|18513|
|    extemporal|    3|18514|
|    unreverent|    3|18515|
|       fitteth|    3|18516|
|       inkhorn|    3|18517|
|    potentates|    3|18518|
|    unworthily|    3|18519|
|       carping|    3|18520|
|     brainsick|    3|18521|
|   discretions|    3|18522|
|      bandying|    3|18523|
|         tours|    3|18524|
|    neglection|    3|18525|
|       severed|    3|18526|
|        icarus|    3|18527|
|      armagnac|    3|18528|
|   furtherance|    3|18529|
|     machiavel|    3|18530|
|         goffe|    3|18531|
|    shipmaster|    3|18532|
|       chatham|    3|18533|
|       saunder|    3|18534|
|       kentish|    3|18535|
|     prentices|    3|18536|
|         ruder|    3|18537|
|       bewitch|    3|18538|
|       bookish|    3|18539|
|      lengthen|    3|18540|
|        nevils|    3|18541|
|        callet|    3|18542|
|     overblown|    3|18543|
|       oracles|    3|18544|
| protectorship|    3|18545|
|       berwick|    3|18546|
|         alban|    3|18547|
|       trowest|    3|18548|
|     unsounded|    3|18549|
|       louring|    3|18550|
|        strays|    3|18551|
|        skills|    3|18552|
|          shag|    3|18553|
|         gazer|    3|18554|
|      blameful|    3|18555|
|     deathsman|    3|18556|
|   breastplate|    3|18557|
|       tinkers|    3|18558|
|       pinnace|    3|18559|
|        caudle|    3|18560|
|       hatchet|    3|18561|
|         palsy|    3|18562|
|       halters|    3|18563|
|         medea|    3|18564|
|    disinherit|    3|18565|
|       resteth|    3|18566|
|    protectors|    3|18567|
|            di|    3|18568|
|      flexible|    3|18569|
|    inviolable|    3|18570|
|        haught|    3|18571|
|       borough|    3|18572|
|        scapes|    3|18573|
|     unsheathe|    3|18574|
|        killer|    3|18575|
|      fetlocks|    3|18576|
|       ruthful|    3|18577|
|     chameleon|    3|18578|
|       ariseth|    3|18579|
|       disport|    3|18580|
|   confiscated|    3|18581|
|      speaketh|    3|18582|
|   northampton|    3|18583|
|         fount|    3|18584|
|        barnet|    3|18585|
|        manors|    3|18586|
|       shrouds|    3|18587|
|         minos|    3|18588|
|     kimbolton|    3|18589|
|    treasonous|    3|18590|
|     exactions|    3|18591|
|      exaction|    3|18592|
|  interpreters|    3|18593|
|     unmasking|    3|18594|
|     learnedly|    3|18595|
|        holily|    3|18596|
|       orpheus|    3|18597|
|         hoods|    3|18598|
|      colleges|    3|18599|
|    exhalation|    3|18600|
|       patents|    3|18601|
|      chattels|    3|18602|
|          nips|    3|18603|
|     goodliest|    3|18604|
|          deum|    3|18605|
|     leicester|    3|18606|
|   blessedness|    3|18607|
|          bays|    3|18608|
|     weightier|    3|18609|
|      holidame|    3|18610|
|     vehemency|    3|18611|
|    councillor|    3|18612|
|      ripeness|    3|18613|
|     catechize|    3|18614|
|    unreverend|    3|18615|
|          wade|    3|18616|
|       spleens|    3|18617|
|     unadvised|    3|18618|
| circumference|    3|18619|
|       congeal|    3|18620|
|    promotions|    3|18621|
|        cheats|    3|18622|
|     frighting|    3|18623|
|     blaspheme|    3|18624|
|      jeopardy|    3|18625|
|         gawds|    3|18626|
|       garnish|    3|18627|
|     clergymen|    3|18628|
|   edmundsbury|    3|18629|
|     underprop|    3|18630|
|     glorified|    3|18631|
|     temporize|    3|18632|
|          aery|    3|18633|
|          clod|    3|18634|
|          lena|    3|18635|
|      livelong|    3|18636|
|    banqueting|    3|18637|
|     accoutred|    3|18638|
|      ungently|    3|18639|
|      kerchief|    3|18640|
|        spouts|    3|18641|
|          ruby|    3|18642|
|  proscription|    3|18643|
|         loads|    3|18644|
|         tenor|    3|18645|
|     dismantle|    3|18646|
|  machinations|    3|18647|
|     disorders|    3|18648|
|  predominance|    3|18649|
|       menaces|    3|18650|
|      upbraids|    3|18651|
|    dependants|    3|18652|
|   rememberest|    3|18653|
|     sterility|    3|18654|
|          teem|    3|18655|
|     potential|    3|18656|
|     corrupter|    3|18657|
|       dialect|    3|18658|
| schoolmasters|    3|18659|
|   conflicting|    3|18660|
|     cataracts|    3|18661|
|       grumble|    3|18662|
|      trotting|    3|18663|
|    whirlwinds|    3|18664|
|         vexes|    3|18665|
|          alow|    3|18666|
|      plackets|    3|18667|
|         sessa|    3|18668|
|        aroint|    3|18669|
|          newt|    3|18670|
|          dung|    3|18671|
|       stocked|    3|18672|
|      tameness|    3|18673|
|       sapient|    3|18674|
|       repeals|    3|18675|
|       spreads|    3|18676|
|        topple|    3|18677|
|           vor|    3|18678|
|        maugre|    3|18679|
|    godfathers|    3|18680|
|    minstrelsy|    3|18681|
|     dominator|    3|18682|
|       passado|    3|18683|
|     disbursed|    3|18684|
|     penthouse|    3|18685|
|          snip|    3|18686|
|       shooter|    3|18687|
|       falleth|    3|18688|
|          bene|    3|18689|
|      dictynna|    3|18690|
|        phoebe|    3|18691|
|         sorel|    3|18692|
|           pia|    3|18693|
|         mater|    3|18694|
|        likest|    3|18695|
|        singes|    3|18696|
|        venuto|    3|18697|
|      wreathed|    3|18698|
|           gig|    3|18699|
|        paints|    3|18700|
|    promethean|    3|18701|
|        causer|    3|18702|
|     prompting|    3|18703|
|     nominated|    3|18704|
|           deo|    3|18705|
|      sycamore|    3|18706|
|      pastimes|    3|18707|
|        kersey|    3|18708|
|      norweyan|    3|18709|
|     inverness|    3|18710|
|         sewer|    3|18711|
|   equivocator|    3|18712|
|         urine|    3|18713|
|    murtherous|    3|18714|
|        entomb|    3|18715|
|         scone|    3|18716|
|     barefaced|    3|18717|
|          hums|    3|18718|
|          gory|    3|18719|
|     impostors|    3|18720|
|       acheron|    3|18721|
|      vaporous|    3|18722|
|         clogs|    3|18723|
|        bladed|    3|18724|
|    firstlings|    3|18725|
|    diminutive|    3|18726|
|      swearers|    3|18727|
|      resounds|    3|18728|
|       cheaply|    3|18729|
|      enriched|    3|18730|
|       witless|    3|18731|
|   profanation|    3|18732|
|        russia|    3|18733|
|   uncleanness|    3|18734|
|     pollution|    3|18735|
|           eld|    3|18736|
|    unlawfully|    3|18737|
|   wheresoever|    3|18738|
|       strifes|    3|18739|
|      ragozine|    3|18740|
|       meddler|    3|18741|
|      argosies|    3|18742|
|      signiors|    3|18743|
|       edifice|    3|18744|
|      leisures|    3|18745|
|       chapels|    3|18746|
|         baron|    3|18747|
|      tripolis|    3|18748|
|        mexico|    3|18749|
|        usance|    3|18750|
|     gaberdine|    3|18751|
|         sophy|    3|18752|
|       masques|    3|18753|
|      glisters|    3|18754|
|          iwis|    3|18755|
|         wroth|    3|18756|
|     prolixity|    3|18757|
|         frays|    3|18758|
|         waver|    3|18759|
|    pythagoras|    3|18760|
|     attendeth|    3|18761|
|     redressed|    3|18762|
|           tam|    3|18763|
|        thefts|    3|18764|
|          dere|    3|18765|
|       jarteer|    3|18766|
|      puddings|    3|18767|
|      giantess|    3|18768|
|       actaeon|    3|18769|
|          knog|    3|18770|
|        posies|    3|18771|
|        whenas|    3|18772|
|   terrestrial|    3|18773|
|       cogging|    3|18774|
|     mockeries|    3|18775|
|        pullet|    3|18776|
|         nouns|    3|18777|
|      genitive|    3|18778|
|      lunatics|    3|18779|
|        budget|    3|18780|
|        europa|    3|18781|
|     hobgoblin|    3|18782|
|    expressure|    3|18783|
|      fritters|    3|18784|
|   irreligious|    3|18785|
|       unfolds|    3|18786|
|       decking|    3|18787|
|  courageously|    3|18788|
|          foal|    3|18789|
|       ariadne|    3|18790|
|        piping|    3|18791|
|       odorous|    3|18792|
|         thyme|    3|18793|
|        oxlips|    3|18794|
|      woodbine|    3|18795|
|        espies|    3|18796|
|        cranny|    3|18797|
|        squash|    3|18798|
|    chronicled|    3|18799|
|       thistle|    3|18800|
|      uncouple|    3|18801|
|        sparta|    3|18802|
|       spartan|    3|18803|
|     torturing|    3|18804|
|        dumbly|    3|18805|
|        vulcan|    3|18806|
|     disdained|    3|18807|
|         chick|    3|18808|
|         wooes|    3|18809|
|       prester|    3|18810|
|      sunburnt|    3|18811|
|        railed|    3|18812|
|            ‘o|    3|18813|
|       seacoal|    3|18814|
|        babble|    3|18815|
|         ‘when|    3|18816|
| unconstrained|    3|18817|
|        dotard|    3|18818|
|     braggarts|    3|18819|
|     plaintiff|    3|18820|
|   intermingle|    3|18821|
|     unbruised|    3|18822|
|      deluding|    3|18823|
|     sagittary|    3|18824|
|     ottomites|    3|18825|
|     silliness|    3|18826|
|     barbarian|    3|18827|
|       clyster|    3|18828|
|    requisites|    3|18829|
|        unlace|    3|18830|
|      hungerly|    3|18831|
|     venetians|    3|18832|
|     excelling|    3|18833|
|    interprets|    3|18834|
|      desdemon|    3|18835|
|      seashore|    3|18836|
|   dispersedly|    3|18837|
|         deeps|    3|18838|
|          pelf|    3|18839|
|        misers|    3|18840|
|      philoten|    3|18841|
|        paphos|    3|18842|
|       trebles|    3|18843|
|       sapling|    3|18844|
|       distain|    3|18845|
|       departs|    3|18846|
|    disfurnish|    3|18847|
|         leafy|    3|18848|
|     reporting|    3|18849|
|        plashy|    3|18850|
|    resounding|    3|18851|
|     returnest|    3|18852|
|       unstaid|    3|18853|
|      deposing|    3|18854|
|       chasing|    3|18855|
|     attorneys|    3|18856|
|       divides|    3|18857|
|       bristow|    3|18858|
|     signories|    3|18859|
|        vipers|    3|18860|
|        adopts|    3|18861|
|      converts|    3|18862|
|     pardoning|    3|18863|
|       tressel|    3|18864|
|      hearkens|    3|18865|
|      chertsey|    3|18866|
|        crosby|    3|18867|
|   prodigality|    3|18868|
|       joyless|    3|18869|
|    millstones|    3|18870|
|        ludlow|    3|18871|
|      complots|    3|18872|
|       freezes|    3|18873|
|       dighton|    3|18874|
|         wails|    3|18875|
|        tetchy|    3|18876|
|     chastised|    3|18877|
|     lengthens|    3|18878|
|       dallied|    3|18879|
|     vagabonds|    3|18880|
|        vomits|    3|18881|
|   maidenheads|    3|18882|
|        fisher|    3|18883|
|        lammas|    3|18884|
|         susan|    3|18885|
|          jule|    3|18886|
|      waggoner|    3|18887|
|      benefice|    3|18888|
|       medlars|    3|18889|
|         laura|    3|18890|
|         gills|    3|18891|
|         logic|    3|18892|
|    receptacle|    3|18893|
|          dump|    3|18894|
|       griping|    3|18895|
|      tortoise|    3|18896|
|     conserves|    3|18897|
|     semiramis|    3|18898|
|        quarts|    3|18899|
|    gramercies|    3|18900|
|         lutes|    3|18901|
|       fiddler|    3|18902|
|     youngling|    3|18903|
|          ibat|    3|18904|
|        simois|    3|18905|
|        sigeia|    3|18906|
|      steterat|    3|18907|
|        priami|    3|18908|
|         regia|    3|18909|
|         celsa|    3|18910|
|         senis|    3|18911|
|         girth|    3|18912|
|       digress|    3|18913|
|          sops|    3|18914|
|          miry|    3|18915|
|         ruffs|    3|18916|
|        cabins|    3|18917|
|        ebbing|    3|18918|
|       snoring|    3|18919|
|        urchin|    3|18920|
|          tang|    3|18921|
|      filberts|    3|18922|
|        invert|    3|18923|
|      sorcerer|    3|18924|
|        dropsy|    3|18925|
|         chess|    3|18926|
|discontentedly|    3|18927|
|         gouty|    3|18928|
|       unicorn|    3|18929|
|      manfully|    3|18930|
|   sumptuously|    3|18931|
|       panther|    3|18932|
|  languishment|    3|18933|
|      bubbling|    3|18934|
|           nec|    3|18935|
|         weeke|    3|18936|
|     believest|    3|18937|
|        rapine|    3|18938|
|      relieves|    3|18939|
|       phrygia|    3|18940|
|        dardan|    3|18941|
|      suffices|    3|18942|
|       billing|    3|18943|
|        swains|    3|18944|
|        lubber|    3|18945|
|     combatant|    3|18946|
|   equinoctial|    3|18947|
|         trout|    3|18948|
|   inscrutable|    3|18949|
